ForeFlight Logbook Import,This row is required for importing into ForeFlight. Do not delete or modify.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aircraft Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftID,TypeCode,Year,Make,Model,GearType,EngineType,equipType (FAA),aircraftClass (FAA),complexAircraft (FAA),taa (FAA),highPerformance (FAA),pressurized (FAA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N235QS,CL60,,Bombardier,Challenger 650,retractable_tricycle,Turbofan,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N228QS,CL60,,Bombardier,Challenger 650,retractable_tricycle,Turbofan,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N200QS,CL60,,Bombardier,Challenger 650,retractable_tricycle,Turbofan,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N216QS,CL60,,Bombardier,Challenger 650,retractable_tricycle,Turbojet,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N260QS,CL60,,Bombardier,Challenger 650,retractable_tricycle,Turbojet,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N268QS,CL60,,Bombardier,Challenger 650,retractable_tricycle,Turbojet,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N263QS,CL60,,Bombardier,Challenger 650,retractable_tricycle,Turbojet,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N267QS,CL60,,Bombardier,Challenger 650,retractable_tricycle,Turbojet,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N250QS,CL60,,Bombardier,Challenger 650,retractable_tricycle,Turbojet,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N258QS,CL60,,Bombardier,Challenger 650,retractable_tricycle,Turbojet,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N219QS,CL60,,Bombardier,Challenger 650,retractable_tricycle,Turbojet,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N238QS,CL60,,Bombardier,Challenger 650,retractable_tricycle,Turbojet,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N208QS,CL60,,Bombardier,Challenger 650,retractable_tricycle,Turbojet,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N246QS,CL60,,Bombardier,Challenger 650,retractable_tricycle,Turbojet,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N259QS,CL60,,Bombardier,Challenger 650,retractable_tricycle,Turbofan,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N209QS,CL60,,Bombardier,Challenger 650,retractable_tricycle,Turbofan,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N916SC,B738,,Boeing,737-800,retractable_tricycle,Turbojet,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N803TJ,B734,,Boeing,737-400,retractable_tricycle,Turbojet,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N802TJ,B734,,Boeing,737-400,retractable_tricycle,Turbojet,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N623SW,B733,,Boeing,737-300,retractable_tricycle,Turbojet,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N67TC,B738,,Boeing,737-800,retractable_tricycle,Turbojet,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N253QS,CL60,,Bombardier,Challenger 650,retractable_tricycle,Turbojet,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N298SC,C172,,,,,,aircraft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N264QS,CL60,,Bombardier,Challenger 650,retractable_tricycle,Turbofan,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N227EA,B738,,Boeing,737-800,retractable_tricycle,Turbojet,aircraft,airplane_multi_engine_land,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flights Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,AircraftID,From,To,Route,TimeOut,TimeOff,TimeOn,TimeIn,OnDuty,OffDuty,TotalTime,PIC,SIC,Night,Solo,CrossCountry,PICUS,MultiPilot,IFR,Examiner,NVG,NVG Ops,Distance,ActualInstrument,SimulatedInstrument,HobbsStart,HobbsEnd,TachStart,TachEnd,Holds,Approach1,Approach2,Approach3,Approach4,Approach5,Approach6,DualGiven,DualReceived,SimulatedFlight,GroundTraining,GroundTrainingGiven,InstructorName,InstructorComments,Person1,Person2,Person3,Person4,Person5,Person6,PilotComments,Flight Review (FAA),IPC (FAA),Checkride (FAA),FAA 61.58 (FAA),NVG Proficiency (FAA),DayTakeoffs,DayLandingsFullStop,NightTakeoffs,NightLandingsFullStop,AllLandings
2025-09-03,N264QS,KGPT,KDAL,,,,,,,,1.6,0.0,1.6,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0,424.40,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-08-26,N253QS,KAPA,KGJT,,,,,,,,0.9,0.0,0.9,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0,173.20,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-08-26,N253QS,KBZN,KAPA,,,,,,,,1.4,0.0,1.4,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0,464.90,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-08-25,N253QS,KBUR,KBZN,,,,,,,,2.6,0.0,2.6,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0,768.80,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-08-25,N253QS,KAPC,KBUR,,,,,,,,1.3,0.0,1.3,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0,306.60,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-08-25,N253QS,KNUQ,KAPC,,,,,,,,0.6,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0,49.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-08-24,N253QS,KBZN,KNUQ,,,,,,,,2.3,0.0,2.3,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0,700.30,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-08-24,N253QS,KHND,KBZN,,,,,,,,2.1,0.0,2.1,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0,615.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-08-24,N209QS,KVNY,KHND,,,,,,,,2.1,0.0,2.1,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0,196.10,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,"""First Rejected Takeoff""",,,,,,1,1,0,0,1
2025-08-23,N209QS,KSDL,KVNY,,,,,,,,1.2,0.0,1.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0,330.30,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-08-23,N209QS,KSZT,KSDL,,,,,,,,2.7,0.0,2.7,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0,904.70,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-08-23,N209QS,KDAL,KSZT,,,,,,,,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1285.10,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-08-21,N209QS,PASI,KDAL,,,,,,,,5.7,0.0,5.7,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0,2142.30,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-08-21,N209QS,KSEA,PASI,,,,,,,,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0,748.40,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-08-21,N238QS,KBCB,KMLB,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0,0,0,0,0
2025-08-16,N298SC,KSDL,KSDL,KSEZ,,,,,,,2.1,2.1,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0,147.30,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2,2,0,0,2
2025-08-11,N259QS,KDEN,KLAS,,,,,,,,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,545.90,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-08-10,N246QS,KCOE,KSDL,,,,,,,,2.2,0.0,2.2,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0,877.10,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-08-10,N246QS,KLAX,KCOE,,,,,,,,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0,832.50,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-08-09,N246QS,KBUR,KLAX,,,,,,,,0.6,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0,15.70,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-08-09,N246QS,KCCR,KBUR,,,,,,,,1.1,0.0,1.1,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0,289.50,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-08-08,N246QS,KLAS,KCCR,,,,,,,,1.4,0.0,1.4,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0,350.80,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-07-29,N208QS,KGSP,KDAL,,,,,,,,2.2,0.0,2.2,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0,740.50,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-07-28,N238QS,KCHO,KBCB,,,,,,,,0.6,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0,108.70,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,0,0,0,0
2025-07-27,N238QS,KFSD,KCHO,,,,,,,,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0,891.90,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-07-27,N238QS,KSUN,KFSD,,,,,,,,2.1,0.0,2.1,,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0,764.60,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-07-27,N238QS,KSLC,KSUN,,,,,,,,1.1,0.0,1.1,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0,192.90,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-07-26,N238QS,KHYA,KSLC,,,,,,,,5.4,0.0,5.4,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0,1869.80,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-07-26,N238QS,KTEB,KHYA,,,,,,,,0.9,0.0,0.9,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0,178.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-07-15,N219QS,KBUF,KTEB,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,243.90,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-07-14,N219QS,KRAP,KBUF,,,,,,,,3.6,0.0,3.6,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0,1060.70,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-07-13,N219QS,KJAC,KRAP,,,,,,,,1.2,0.0,1.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0,334.50,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-07-13,N219QS,PAKN,KJAC,,,,,,,,4.5,0.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0,1906.20,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-07-12,N219QS,PANC,PAKN,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,250.60,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-07-12,N219QS,PAKT,PANC,,,,,,,,2.3,0.0,2.3,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0,673.70,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-07-12,N219QS,KPHX,PAKT,,,,,,,,4.3,0.0,4.3,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0,1552.50,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-07-11,N219QS,KSNA,KPHX,,,,,,,,1.1,0.0,1.1,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0,294.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-07-11,N219QS,KEEO,KSNA,,,,,,,,1.9,0.0,1.9,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0,613.20,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-07-11,N219QS,KRIL,KEEO,,,,,,,,0.6,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0,32.10,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-07-10,N219QS,KSNA,KRIL,,,,,,,,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0,601.80,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-07-10,N219QS,KAPC,KSNA,,,,,,,,1.2,0.0,1.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0,346.50,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-30,N264QS,KBDL,KCMH,,,,,,,,1.7,0.0,1.7,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0,478.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-30,N264QS,KPBI,KBDL,,,,,,,,2.9,0.0,2.9,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0,984.20,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-29,N264QS,KBCT,KPBI,,,,,,,,0.4,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0,18.20,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-28,N264QS,KEWR,KBCT,,,,,,,,2.7,0.0,2.7,,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0,906.90,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-27,N258QS,KTEB,KHVN,,,,,,,,0.6,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0,58.70,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-27,N258QS,KSFO,KTEB,,,,,,,,5.7,0.0,5.7,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0,2232.20,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-25,N258QS,KSAN,KSFO,,,,,,,,1.4,0.0,1.4,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0,388.10,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-25,N258QS,KLAS,KSAN,,,,,,,,1.6,0.0,1.6,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0,224.50,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-17,N250QS,KTEB,KHPN,,,,,,,,0.6,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0,20.70,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-17,N250QS,KLAX,KTEB,,,,,,,,5.1,0.0,5.1,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0,2137.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-16,N250QS,KSAN,KLAX,,,,,,,,0.6,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0,94.80,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-16,N250QS,KOPF,KSAN,,,,,,,,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1968.30,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-15,N250QS,KMEM,KOPF,,,,,,,,4.2,0.0,4.2,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0,742.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-15,N250QS,KAPC,KMEM,,,,,,,,3.6,0.0,3.6,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0,1563.70,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-14,N250QS,KEAT,KAPC,,,,,,,,1.7,0.0,1.7,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0,558.50,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-13,N250QS,KBFI,KEAT,,,,,,,,1.1,0.0,1.1,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0,85.70,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-13,N250QS,KEAT,KBFI,,,,,,,,0.7,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0,85.70,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-13,N250QS,KSLE,KEAT,,,,,,,,0.9,0.0,0.9,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0,189.50,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-13,N250QS,KSDL,KSLE,,,,,,,,2.3,0.0,2.3,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0,849.70,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-13,N250QS,KCRQ,KSDL,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,271.40,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-12,N250QS,KSNA,KCRQ,,,,,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,44.10,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-03,N267QS,KTEB,KEGE,,,,,,,,4.1,0.0,4.1,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0,1502.30,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
2025-06-02,N267QS,KBFI,KTEB,,,,,,,,5.1,0.0,5.1,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0,2086.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,0,0,1
